ID,ModernName,Date,Time,Transect,Location,AmountSeen,IdentificationMeans,Observer,Notes,WeatherConditions,Flyover
8486,Rock Pigeon,5/8/2013,9:40:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,TRUE
8485,American Robin,5/8/2013,9:40:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,FALSE
8484,American Robin,5/8/2013,9:40:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Cloudy,TRUE
8483,Red-winged blackbird,5/8/2013,9:40:00 AM,2,Nature Boardwalk,6,,Mason Fidino,,Cloudy,FALSE
8482,warbling vireo,5/8/2013,9:40:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,FALSE
8481,Black Crowned Night Heron,5/8/2013,9:40:00 AM,2,Nature Boardwalk,2,,Mason Fidino,,Cloudy,TRUE
8480,Blue-gray gnatcatcher,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8479,Northern Cardinal,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8478,Magnolia warbler,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8477,Common yellowthroat,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8476,blue-headed vireo,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8475,warbling vireo,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8474,Swamp Sparrow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8473,White-throated sparrow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
8472,Palm warbler,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8471,red-headed woodpecker,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8470,Mourning Dove,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,TRUE
8469,Rock Pigeon,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,TRUE
8468,Yellow rumped Warbler,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8467,Barn swallow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8466,Northern Rough-winged Swallow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8465,White-crowned sparrow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8464,mallard,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,42,,Mason Fidino,,Cloudy,FALSE
8463,ring-billed gull,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8462,Common Grackle,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,13,,Mason Fidino,,Cloudy,FALSE
8461,Blue Jay,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,18,,Mason Fidino,,Cloudy,TRUE
8460,American Crow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,1,,Mason Fidino,,Cloudy,FALSE
8459,European Starling,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,2,,Mason Fidino,,Cloudy,FALSE
8458,Red-winged blackbird,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,4,,Mason Fidino,,Cloudy,FALSE
8457,Blue Jay,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,3,,Mason Fidino,,Cloudy,FALSE
8456,House Sparrow,5/8/2013,9:13:00 AM,2,Lincoln Park Zoo,20,,Mason Fidino,,Cloudy,FALSE
14624,Black Crowned Night Heron,5/9/2013,8:20:00 AM,2,Nature Boardwalk,3,,Mason Fidino,,Cloudy,FALSE
14623,Black Crowned Night Heron,5/9/2013,8:20:00 AM,1,Lincoln Park Zoo,84,,Mason Fidino,,Cloudy,FALSE
14622,Black Crowned Night Heron,5/9/2013,8:20:00 AM,2,South of Nature Boardwalk,133,,Kelvin Limbrick,,Cloudy,FALSE
14621,Black Crowned Night Heron,5/9/2013,8:20:00 AM,1,South of Nature Boardwalk,221,,Mason Fidino,,Overcast,FALSE
14293,Downy Woodpecker,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,2,,Kelvin Limbrick,,Overcast,FALSE
14292,Lincoln's Sparrow,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Overcast,FALSE
14291,Song Sparrow,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Overcast,FALSE
14290,White-crowned sparrow,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,2,,Kelvin Limbrick,,Overcast,FALSE
14289,Blue Jay,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Overcast,FALSE
14288,Rock Pigeon,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,6,,Kelvin Limbrick,,Overcast,FALSE
14287,Common Grackle,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Overcast,FALSE
14286,Red-winged blackbird,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,4,,Kelvin Limbrick,,Overcast,FALSE
14285,Blue-gray gnatcatcher,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,1,,Kelvin Limbrick,,Overcast,FALSE
14284,Northern Cardinal,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,2,,Kelvin Limbrick,,Overcast,FALSE
14283,House Sparrow,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,12,,Kelvin Limbrick,,Overcast,FALSE
14282,American Robin,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,7,,Kelvin Limbrick,,Overcast,FALSE
14281,European Starling,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,93,,Kelvin Limbrick,,Overcast,FALSE
14280,ring-billed gull,5/9/2013,11:02:00 AM,3,South of Nature Boardwalk,4,,Kelvin Limbrick,,Overcast,TRUE
14279,Brown thrasher,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14278,Herring gull,5/9/2013,10:13:00 AM,3,Canal,2,,Kelvin Limbrick,,Overcast,FALSE
14277,Northern Flicker,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14276,Barn swallow,5/9/2013,10:13:00 AM,3,Canal,2,,Kelvin Limbrick,,Overcast,FALSE
14275,American Crow,5/9/2013,10:13:00 AM,3,Canal,5,,Kelvin Limbrick,,Overcast,FALSE
14274,Blue Jay,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14273,american coot,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14272,nashville warbler,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14271,American Robin,5/9/2013,10:13:00 AM,3,Canal,7,,Kelvin Limbrick,,Overcast,FALSE
14270,Common yellowthroat,5/9/2013,10:13:00 AM,3,Canal,,,Kelvin Limbrick,,Overcast,FALSE
14269,warbling vireo,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14268,White-crowned sparrow,5/9/2013,10:13:00 AM,3,Canal,4,,Kelvin Limbrick,,Overcast,FALSE
14267,Palm warbler,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14266,Ruby-crowned kinglet,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14265,Yellow rumped Warbler,5/9/2013,10:13:00 AM,3,Canal,2,,Kelvin Limbrick,,Overcast,FALSE
14264,European Starling,5/9/2013,10:13:00 AM,3,Canal,30,,Kelvin Limbrick,,Overcast,FALSE
14263,Common Grackle,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14262,Common Grackle,5/9/2013,10:13:00 AM,3,Canal,5,,Kelvin Limbrick,,Overcast,TRUE
14261,ring-billed gull,5/9/2013,10:13:00 AM,3,Canal,6,,Kelvin Limbrick,,Overcast,TRUE
14260,ring-billed gull,5/9/2013,10:13:00 AM,3,Canal,3,,Kelvin Limbrick,,Overcast,FALSE
14259,mallard,5/9/2013,10:13:00 AM,3,Canal,9,,Kelvin Limbrick,,Overcast,FALSE
14258,Rock Pigeon,5/9/2013,10:13:00 AM,3,Canal,7,,Kelvin Limbrick,,Overcast,FALSE
14257,Song Sparrow,5/9/2013,10:13:00 AM,3,Canal,1,,Kelvin Limbrick,,Overcast,FALSE
14256,Northern Rough-winged Swallow,5/9/2013,10:13:00 AM,3,Canal,8,,Kelvin Limbrick,,Overcast,FALSE
14255,canada goose,5/9/2013,10:13:00 AM,3,Canal,53,,Kelvin Limbrick,,Overcast,FALSE
14254,House Sparrow,5/9/2013,10:13:00 AM,3,Canal,4,,Kelvin Limbrick,,Overcast,FALSE
14253,Red-winged blackbird,5/9/2013,10:13:00 AM,3,Canal,15,,Kelvin Limbrick,,Overcast,FALSE
14252,Caspian Tern,5/9/2013,10:13:00 AM,3,Canal,7,,Kelvin Limbrick,,Overcast,FALSE
14251,canada goose,5/9/2013,9:53:00 AM,3,North Pond,2,,Kelvin Limbrick,,Rain,FALSE
14250,Caspian Tern,5/9/2013,9:53:00 AM,3,North Pond,2,,Kelvin Limbrick,,Rain,FALSE
14249,Northern Rough-winged Swallow,5/9/2013,9:53:00 AM,3,North Pond,7,,Kelvin Limbrick,,Rain,FALSE
14248,Barn swallow,5/9/2013,9:53:00 AM,3,North Pond,4,,Kelvin Limbrick,,Rain,FALSE
14247,Common Grackle,5/9/2013,9:53:00 AM,3,North Pond,2,,Kelvin Limbrick,,Rain,TRUE
14246,mallard,5/9/2013,9:53:00 AM,3,North Pond,2,,Kelvin Limbrick,,Rain,TRUE
14245,american goldfinch,5/9/2013,9:53:00 AM,3,North Pond,1,,Kelvin Limbrick,,Rain,FALSE
14244,Red-winged blackbird,5/9/2013,9:53:00 AM,3,North Pond,1,,Kelvin Limbrick,,Rain,FALSE
14243,Red-winged blackbird,5/9/2013,9:53:00 AM,3,North Pond,8,,Kelvin Limbrick,,Rain,FALSE
14242,ring-billed gull,5/9/2013,9:53:00 AM,3,North Pond,1,,Kelvin Limbrick,,Rain,FALSE
14241,ring-billed gull,5/9/2013,9:53:00 AM,3,North Pond,4,,Kelvin Limbrick,,Rain,TRUE
14240,House Sparrow,5/9/2013,9:53:00 AM,3,North Pond,6,,Kelvin Limbrick,,Rain,FALSE
14239,Swainson's thrush,5/9/2013,9:53:00 AM,3,North Pond,1,,Kelvin Limbrick,,Rain,FALSE
14238,American Robin,5/9/2013,9:53:00 AM,3,North Pond,2,,Kelvin Limbrick,,Rain,FALSE
14237,House Finch,5/9/2013,9:53:00 AM,3,North Pond,3,,Kelvin Limbrick,,Rain,FALSE
14236,European Starling,5/9/2013,9:53:00 AM,3,North Pond,6,,Kelvin Limbrick,,Rain,TRUE
14235,European Starling,5/9/2013,9:53:00 AM,3,North Pond,3,,Kelvin Limbrick,,Rain,FALSE
14234,Rock Pigeon,5/9/2013,9:53:00 AM,3,North Pond,3,,Kelvin Limbrick,,Rain,FALSE
14233,House wren,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14232,Field Sparrow,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14231,Brown thrasher,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14230,American Robin,5/9/2013,8:55:00 AM,2,North Pond,7,,Kelvin Limbrick,,Cloudy,FALSE
14229,Domestic duck,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14228,Northern Flicker,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14227,Eastern kingbird,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14226,Northern Waterthrush,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14225,american redstart,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14224,Blue-gray gnatcatcher,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14223,Yellow rumped Warbler,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14222,House Finch,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14221,ring-billed gull,5/9/2013,8:55:00 AM,2,North Pond,3,,Kelvin Limbrick,,Cloudy,TRUE
14220,Song Sparrow,5/9/2013,8:55:00 AM,2,North Pond,3,,Kelvin Limbrick,,Cloudy,FALSE
14219,Lincoln's Sparrow,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14218,wood duck,5/9/2013,8:55:00 AM,2,North Pond,6,,Kelvin Limbrick,,Cloudy,FALSE
14217,Hairy woodpecker,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14216,Palm warbler,5/9/2013,8:55:00 AM,2,North Pond,3,,Kelvin Limbrick,,Cloudy,FALSE
14215,American Crow,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,TRUE
14214,American Crow,5/9/2013,8:55:00 AM,2,North Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
14213,Caspian Tern,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14212,Swamp Sparrow,5/9/2013,8:55:00 AM,2,North Pond,3,,Kelvin Limbrick,,Cloudy,FALSE
14211,Downy Woodpecker,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14210,red-breasted nuthatch,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14209,Black Crowned Night Heron,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14208,Northern Cardinal,5/9/2013,8:55:00 AM,2,North Pond,5,,Kelvin Limbrick,,Cloudy,FALSE
14207,Northern Rough-winged Swallow,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14206,Common Grackle,5/9/2013,8:55:00 AM,2,North Pond,4,,Kelvin Limbrick,,Cloudy,TRUE
14205,Common Grackle,5/9/2013,8:55:00 AM,2,North Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14204,House Sparrow,5/9/2013,8:55:00 AM,2,North Pond,14,,Kelvin Limbrick,,Cloudy,FALSE
14203,canada goose,5/9/2013,8:55:00 AM,2,North Pond,40,,Kelvin Limbrick,,Cloudy,FALSE
14202,Red-winged blackbird,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,TRUE
14201,Red-winged blackbird,5/9/2013,8:55:00 AM,2,North Pond,28,,Kelvin Limbrick,,Cloudy,FALSE
14200,White-crowned sparrow,5/9/2013,8:55:00 AM,2,North Pond,58,,Kelvin Limbrick,,Cloudy,FALSE
14199,mallard,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,TRUE
14198,mallard,5/9/2013,8:55:00 AM,2,North Pond,28,,Kelvin Limbrick,,Cloudy,FALSE
14197,american goldfinch,5/9/2013,8:55:00 AM,2,North Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14196,Black capped Chickadee,5/9/2013,8:55:00 AM,2,North Pond,8,,Kelvin Limbrick,,Cloudy,FALSE
14195,European Starling,5/9/2013,8:55:00 AM,2,North Pond,18,,Kelvin Limbrick,,Cloudy,FALSE
14194,American Robin,5/9/2013,8:35:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14193,Brown thrasher,5/9/2013,8:35:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14192,mallard,5/9/2013,8:35:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14191,ring-billed gull,5/9/2013,8:35:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,TRUE
14190,Lincoln's Sparrow,5/9/2013,8:35:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14189,Red-winged blackbird,5/9/2013,8:35:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,TRUE
14188,Red-winged blackbird,5/9/2013,8:35:00 AM,2,Lily Pond,7,,Kelvin Limbrick,,Cloudy,FALSE
14187,House wren,5/9/2013,8:35:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14186,Common Grackle,5/9/2013,8:35:00 AM,2,Lily Pond,1,,Kelvin Limbrick,,Cloudy,FALSE
14185,Ruby-crowned kinglet,5/9/2013,8:35:00 AM,2,Lily Pond,3,,Kelvin Limbrick,,Cloudy,FALSE
14184,American Crow,5/9/2013,8:35:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
14183,Gray Catbird,5/9/2013,8:35:00 AM,2,Lily Pond,6,,Kelvin Limbrick,,Cloudy,TRUE
14182,Gray Catbird,5/9/2013,8:35:00 AM,2,Lily Pond,2,,Kelvin Limbrick,,Cloudy,FALSE
14181,White-crowned sparrow,5/9/2013,8:35:00 AM,2,Lily Pond,15,,Kelvin Limbrick,,Cloudy,FALSE
14180,European Starling,5/9/2013,8:35:00 AM,2,Lily Pond,4,,Kelvin Limbrick,,Cloudy,FALSE
14179,Blue Jay,5/9/2013,8:35:00 AM,2,Lily Pond,12,,Kelvin Limbrick,,Cloudy,TRUE
8692,Rock Pigeon,5/9/2013,9:37:00 AM,1,North Pond,3,,Mason Fidino,,Overcast,FALSE
8691,European Starling,5/9/2013,9:37:00 AM,1,North Pond,4,,Mason Fidino,,Overcast,FALSE
8690,White-crowned sparrow,5/9/2013,9:37:00 AM,1,North Pond,5,,Mason Fidino,,Overcast,FALSE
8689,House Sparrow,5/9/2013,9:37:00 AM,1,North Pond,5,,Mason Fidino,,Overcast,FALSE
8688,rose-breasted grosbeak,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8687,Northern Cardinal,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8686,Ruby-crowned kinglet,5/9/2013,9:37:00 AM,1,North Pond,2,,Mason Fidino,,Overcast,FALSE
8685,Northern Flicker,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8684,Swamp Sparrow,5/9/2013,9:37:00 AM,1,North Pond,3,,Mason Fidino,,Overcast,FALSE
8683,greylag goose,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8682,mallard,5/9/2013,9:37:00 AM,1,North Pond,11,,Mason Fidino,,Overcast,FALSE
8681,Red-winged blackbird,5/9/2013,9:37:00 AM,1,North Pond,10,,Mason Fidino,,Overcast,FALSE
8680,american goldfinch,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8679,yellow warbler,5/9/2013,9:37:00 AM,1,North Pond,3,,Mason Fidino,,Overcast,FALSE
8678,American Robin,5/9/2013,9:37:00 AM,1,North Pond,5,,Mason Fidino,,Overcast,FALSE
8677,Red-winged blackbird,5/9/2013,9:37:00 AM,1,North Pond,1,,Mason Fidino,,Overcast,FALSE
8676,Red-winged blackbird,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8675,House Sparrow,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8674,ring-billed gull,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,TRUE
8673,Northern Mockingbird,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8672,american goldfinch,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8671,canada goose,5/9/2013,9:23:00 AM,1,South of Conservatory,4,,Mason Fidino,,Overcast,TRUE
8670,Common yellowthroat,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8669,European Starling,5/9/2013,9:23:00 AM,1,South of Conservatory,2,,Mason Fidino,,Overcast,FALSE
8668,Downy Woodpecker,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8667,White-throated sparrow,5/9/2013,9:23:00 AM,1,South of Conservatory,1,,Mason Fidino,,Overcast,FALSE
8666,American Robin,5/9/2013,9:23:00 AM,1,South of Conservatory,6,,Mason Fidino,,Overcast,FALSE
8665,chimney swift,5/9/2013,9:23:00 AM,1,South of Conservatory,2,,Mason Fidino,,Overcast,FALSE
8664,White-crowned sparrow,5/9/2013,9:23:00 AM,1,South of Conservatory,7,,Mason Fidino,,Overcast,FALSE
8663,Common Grackle,5/9/2013,9:23:00 AM,1,South of Conservatory,2,,Mason Fidino,,Overcast,TRUE
8662,Northern Cardinal,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,2,,Mason Fidino,,Overcast,FALSE
8661,House Sparrow,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,5,,Mason Fidino,,Overcast,FALSE
8660,nashville warbler,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Overcast,FALSE
8659,Downy Woodpecker,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Overcast,FALSE
8658,Gray Catbird,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Overcast,FALSE
8657,Swainson's thrush,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,1,,Mason Fidino,,Overcast,FALSE
8656,White-crowned sparrow,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,7,,Mason Fidino,,Overcast,FALSE
8655,Common Grackle,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,13,,Mason Fidino,,Overcast,FALSE
8654,American Robin,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,3,,Mason Fidino,,Overcast,FALSE
8653,European Starling,5/9/2013,9:11:00 AM,1,Lincoln Park Zoo,5,,Mason Fidino,,Overcast,FALSE
8652,American Robin,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8651,warbling vireo,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8650,chimney swift,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8649,Gray Catbird,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8648,White-throated sparrow,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8647,American Crow,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8646,White-crowned sparrow,5/9/2013,9:00:00 AM,1,Nature Boardwalk,7,,Mason Fidino,,Overcast,FALSE
8645,House Sparrow,5/9/2013,9:00:00 AM,1,Nature Boardwalk,4,,Mason Fidino,,Overcast,FALSE
8644,american goldfinch,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8643,Red-winged blackbird,5/9/2013,9:00:00 AM,1,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8642,Cooper's Hawk,5/9/2013,8:44:00 AM,1,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8641,ring-billed gull,5/9/2013,8:44:00 AM,1,South of Nature Boardwalk,3,,Mason Fidino,,Overcast,TRUE
8640,Rock Pigeon,5/9/2013,8:44:00 AM,1,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,TRUE
8639,Black capped Chickadee,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8638,Ruby-crowned kinglet,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8637,European Starling,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Overcast,FALSE
8636,Rock Pigeon,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,8,,Mason Fidino,,Overcast,FALSE
8635,chimney swift,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8634,White-throated sparrow,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,3,,Mason Fidino,,Overcast,FALSE
8633,House Sparrow,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,12,,Mason Fidino,,Overcast,FALSE
8632,Northern Cardinal,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8631,Gray Catbird,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8630,White-crowned sparrow,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,12,,Mason Fidino,,Overcast,FALSE
8629,Blue Jay,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8628,nashville warbler,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,2,,Mason Fidino,,Overcast,FALSE
8627,ring-billed gull,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,TRUE
8626,rose-breasted grosbeak,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8625,Brown-headed Cowbird,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8624,American Crow,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8623,Common Grackle,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,4,,Mason Fidino,,Overcast,TRUE
8622,Downy Woodpecker,5/9/2013,8:17:00 AM,2,South of Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8621,Northern Rough-winged Swallow,5/9/2013,8:06:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8620,wood duck,5/9/2013,8:06:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8619,ring-billed gull,5/9/2013,8:06:00 AM,2,Nature Boardwalk,3,,Mason Fidino,,Overcast,FALSE
8618,Barn swallow,5/9/2013,8:06:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
8617,canada goose,5/9/2013,8:06:00 AM,2,Nature Boardwalk,23,,Mason Fidino,,Overcast,FALSE
8616,Red-winged blackbird,5/9/2013,8:06:00 AM,2,Nature Boardwalk,7,,Mason Fidino,,Overcast,FALSE
8615,Caspian Tern,5/9/2013,8:06:00 AM,2,Nature Boardwalk,1,,Mason Fidino,,Overcast,FALSE
